id;zona;piso;estrato;preciom;areaconst;parqueaderos;banios;habitaciones;tipo;barrio;longitud;latitud;zona_numerica;tipo_numerica
6143;Zona Norte;4;3;1100;500;2;8;5;Casa;salomia;-76,541;3,451;2;2
3371;Zona Sur;3;3;113;60;1;1;3;Apartamento;samanes;-76,526;3,385;5;1
3372;Zona Sur;2;3;165;89;2;2;4;Apartamento;samanes de guadalupe;-76,526;3,405;5;1
943;Zona Norte;5;3;115;56;1;2;3;Apartamento;sameco;-76,50613;3,49158;2;1
5588;Zona Oeste;1;3;440;272;2;2;4;Casa;san antonio;-76,53741;3,44616;3;2
5713;Zona Oeste;1;3;650;203;1;2;4;Casa;san antonio;-76,538;3,447;3;2
5715;Zona Oeste;1;3;1600;350;2;8;8;Casa;san antonio;-76,538;3,447;3;2
5904;Zona Oeste;1;3;599;270;4;1;4;Casa;san antonio;-76,5393;3,44751;3;2
6054;Zona Oeste;1;5;750;420;2;3;1;Casa;san antonio;-76,54023;3,44754;3;2
6100;Zona Oeste;1;5;1999;800;5;7;5;Casa;san antonio;-76,54072;3,44655;3;2
3511;Zona Centro;2;4;450;228;1;3;6;Casa;san antonio;-76,527;3,441;1;2
5335;Zona Oeste;2;6;1600;310;2;9;8;Casa;san antonio;-76,536;3,452;3;2
5911;Zona Oeste;2;4;450;193,45;2;2;5;Casa;san antonio;-76,53939;3,44424;3;2
6323;Zona Oeste;2;3;800;360;2;4;4;Casa;san antonio;-76,542;3,449;3;2
823;Zona Oeste;3;3;780;291;2;3;4;Casa;san antonio;-76,5034;3,48609;3;2
1183;Zona Oeste;3;5;300;100;2;2;3;Casa;san antonio;-76,51291;3,4711;3;2
5925;Zona Oeste;3;3;450;320;2;9;8;Casa;san antonio;-76,53952;3,44882;3;2
6183;Zona Oeste;3;4;475;114;1;5;10;Casa;san antonio;-76,54106;3,44478;3;2
6187;Zona Oeste;3;4;475;114;1;5;10;Casa;san antonio;-76,54115;3,44484;3;2
5476;Zona Centro;4;3;530;306;2;3;6;Casa;san antonio;-76,537;3,446;1;2
5545;Zona Oeste;4;3;260;168;2;2;5;Casa;san antonio;-76,53709;3,44437;3;2
5714;Zona Centro;4;3;780;200;2;4;5;Casa;san antonio;-76,538;3,447;1;2
5854;Zona Oeste;4;4;450;116;2;2;5;Casa;san antonio;-76,539;3,448;3;2
5924;Zona Oeste;4;4;800;500;2;3;5;Casa;san antonio;-76,53951;3,44576;3;2
5986;Zona Centro;4;4;500;143;2;2;7;Casa;san antonio;-76,54;3,449;1;2
6012;Zona Oeste;4;4;160;78;2;1;2;Apartamento;san antonio;-76,54;3,445;3;1
6037;Zona Oeste;4;3;290;102;1;3;6;Casa;san antonio;-76,54012;3,44728;3;2
6053;Zona Oeste;4;3;550;250;2;2;5;Casa;san antonio;-76,54021;3,4475;3;2
4922;Zona Centro;1;3;280;275;1;3;6;Casa;san bosco;-76,534;3,444;1;2
3719;Zona Sur;4;3;135;65;2;2;3;Apartamento;san bosco;-76,528;3,448;5;1
5508;Zona Centro;4;3;108;59;2;1;2;Apartamento;san bosco;-76,537;3,444;1;1
1710;Zona Centro;5;3;108;54;2;1;2;Apartamento;san bosco;-76,517;3,446;1;1
572;Zona Centro;4;3;520;583;1;5;9;Casa;san bosco;-76,499;3,443;1;2
4136;Zona Centro;4;3;180;156;2;1;4;Casa;san bosco;-76,53;3,448;1;2
4566;Zona Centro;4;3;210;150;2;4;2;Casa;san bosco;-76,532;3,444;1;2
5350;Zona Sur;4;3;107;53;2;1;2;Apartamento;san bosco;-76,536;3,444;5;1
1168;Zona Oriente;1;3;150;133;2;1;2;Casa;san carlos;-76,51235;3,42385;4;2
1119;Zona Centro;4;3;350;245;2;2;4;Casa;san carlos;-76,511;3,425;1;2
1202;Zona Oriente;4;3;289;108;1;2;3;Casa;san carlos;-76,51311;3,42202;4;2
1210;Zona Oriente;4;3;220;167;1;2;8;Casa;san carlos;-76,51344;3,42443;4;2
6179;Zona Oeste;1;3;310;91,21;2;2;4;Casa;san cayetano;-76,54102;3,44435;3;2
5836;Zona Oeste;2;3;299;300;2;3;9;Casa;san cayetano;-76,53883;3,44428;3;2
5712;Zona Oeste;3;3;430;560;2;3;10;Casa;san cayetano;-76,538;3,444;3;2
6061;Zona Oeste;3;3;299;182;2;5;9;Casa;san cayetano;-76,54029;3,44334;3;2
5771;Zona Oeste;4;3;900;385;1;4;5;Casa;san cayetano;-76,53812;3,44444;3;2
5781;Zona Oeste;4;3;540;233;2;3;7;Casa;san cayetano;-76,53819;3,44619;3;2
6182;Zona Oeste;4;3;550;219;1;3;4;Casa;san cayetano;-76,54105;3,44449;3;2
6381;Zona Oeste;4;3;550;219;2;2;3;Casa;san cayetano;-76,54215;3,44557;3;2
6662;Zona Centro;4;3;300;120;1;2;3;Casa;san cayetano;-76,544;3,445;1;2
1170;Zona Sur;1;5;380;150;1;3;4;Casa;san fernando;-76,51239;3,42158;5;2
1235;Zona Sur;1;4;140;44;1;1;2;Apartamento;san fernando;-76,514;3,413;5;1
6282;Zona Sur;1;3;250;67;1;1;1;Apartamento;san fernando;-76,54179;3,43267;5;1
6562;Zona Sur;1;5;590;141;2;4;4;Apartamento;san fernando;-76,5433;3,43526;5;1
6622;Zona Sur;1;5;435;240;3;4;4;Casa;san fernando;-76,54381;3,43687;5;2
6765;Zona Sur;1;5;470;341;1;7;8;Casa;san fernando;-76,54444;3,43548;5;2
6768;Zona Sur;1;3;250;97;1;1;1;Apartamento;san fernando;-76,54444;3,43548;5;1
6986;Zona Sur;1;4;650;759;1;8;8;Casa;san fernando;-76,54649;3,43288;5;2
501;Zona Sur;2;4;460;330;2;5;9;Casa;san fernando;-76,49755;3,40952;5;2
1150;Zona Sur;2;4;360;190;1;4;5;Casa;san fernando;-76,51191;3,45944;5;2
5711;Zona Sur;2;4;530;260;3;5;5;Casa;san fernando;-76,538;3,436;5;2
6224;Zona Sur;2;4;270;150;2;3;3;Apartamento;san fernando;-76,54153;3,43285;5;1
6245;Zona Sur;2;5;650;210;2;3;5;Casa;san fernando;-76,5416;3,42781;5;2
6444;Zona Sur;2;4;500;201;2;5;8;Casa;san fernando;-76,54288;3,43815;5;2
6484;Zona Sur;2;5;435;390;2;5;8;Casa;san fernando;-76,543;3,429;5;2
6754;Zona Sur;2;4;530;480;2;5;7;Casa;san fernando;-76,54427;3,42599;5;2
6762;Zona Sur;2;4;400;160;2;2;5;Casa;san fernando;-76,54444;3,43548;5;2
6764;Zona Sur;2;5;700;400;1;4;5;Casa;san fernando;-76,54444;3,43548;5;2
6780;Zona Sur;2;4;450;159;3;4;6;Casa;san fernando;-76,54456;3,42641;5;2
6823;Zona Sur;2;5;480;130;1;3;3;Apartamento;san fernando;-76,545;3,434;5;1
6917;Zona Sur;2;5;430;240;2;4;8;Casa;san fernando;-76,546;3,428;5;2
6954;Zona Sur;2;5;300;113;2;2;3;Apartamento;san fernando;-76,5461;3,43301;5;1
7008;Zona Sur;2;4;400;340;2;4;4;Casa;san fernando;-76,54673;3,43597;5;2
4565;Zona Sur;3;4;320;123;1;3;4;Casa;san fernando;-76,532;3,452;5;2
6368;Zona Sur;3;4;591;216;2;3;3;Apartamento;san fernando;-76,54202;3,43259;5;1
6769;Zona Sur;3;5;420;103;1;2;3;Apartamento;san fernando;-76,54444;3,43548;5;1
7142;Zona Sur;3;5;350;168;2;3;4;Apartamento;san fernando;-76,54794;3,4289;5;1
2308;Zona Sur;4;5;350;258;2;4;5;Apartamento;San Fernando;-76,51972;3,44;5;1
6628;Zona Sur;4;4;295;120;3;3;3;Apartamento;san fernando;-76,54383;3,43296;5;1
6973;Zona Sur;4;5;240;139,84;2;4;3;Apartamento;san fernando;-76,54626;3,43363;5;1
7004;Zona Sur;4;5;530;125;2;3;3;Apartamento;san fernando;-76,54669;3,43357;5;1
6506;Zona Oeste;5;5;370;124;2;3;3;Apartamento;san fernando;-76,543;3,439;3;1
3332;Zona Sur;4;4;280;144;2;2;4;Casa;san fernando;-76,526;3,434;5;2
4622;Zona Sur;4;5;300;113;2;2;3;Apartamento;san fernando;-76,532;3,452;5;1
4623;Zona Sur;4;4;500;123;2;4;3;Apartamento;san fernando;-76,532;3,452;5;1
5984;Zona Oeste;4;5;530;169;2;3;4;Casa;san fernando;-76,54;3,438;3;2
5985;Zona Sur;4;4;430;510;2;3;4;Casa;san fernando;-76,54;3,433;5;2
6093;Zona Sur;4;4;300;198;1;2;5;Casa;san fernando;-76,54064;3,43171;5;2
6142;Zona Oeste;4;5;400;155;1;2;5;Casa;san fernando;-76,541;3,436;3;2
6208;Zona Sur;4;4;450;240;1;3;5;Casa;san fernando;-76,54136;3,42865;5;2
6251;Zona Sur;4;6;520;221;1;3;6;Casa;san fernando;-76,5416;3,42663;5;2
6345;Zona Norte;4;4;250;96;1;1;1;Apartamento;san fernando;-76,542;3,433;2;1
6346;Zona Sur;4;4;590;159;1;2;3;Apartamento;san fernando;-76,542;3,433;5;1
6347;Zona Norte;4;4;220;67;1;1;1;Apartamento;san fernando;-76,542;3,433;2;1
6437;Zona Sur;4;5;400;322;1;4;8;Casa;san fernando;-76,5428;3,42918;5;2
6482;Zona Sur;4;4;500;370;4;4;3;Casa;san fernando;-76,543;3,439;5;2
6483;Zona Sur;4;5;550;220;2;3;5;Casa;san fernando;-76,543;3,424;5;2
6661;Zona Sur;4;4;950;502;5;6;7;Casa;san fernando;-76,544;3,43;5;2
6763;Zona Sur;4;4;460;184;2;2;4;Casa;san fernando;-76,54444;3,43548;5;2
6766;Zona Sur;4;5;1000;900;5;10;10;Casa;san fernando;-76,54444;3,43548;5;2
6916;Zona Sur;4;5;500;200;2;4;7;Casa;san fernando;-76,546;3,434;5;2
6932;Zona Sur;4;5;500;330;2;4;4;Apartamento;san fernando;-76,546;3,435;5;1
7345;Zona Sur;4;3;510;200;2;5;5;Apartamento;san fernando;-76,549;3,428;5;1
7635;Zona Sur;4;5;230;120;2;1;2;Casa;san fernando;-76,551;3,431;5;2
8305;Zona Sur;4;5;400;185;1;5;6;Casa;san fernando;-76,56706;3,45537;5;2
4624;Zona Sur;2;5;250;67;1;1;1;Apartamento;san fernando nuevo;-76,532;3,452;5;1
6394;Zona Sur;2;5;450;245;4;3;5;Casa;san fernando nuevo;-76,5423;3,42613;5;2
6488;Zona Sur;2;5;585;278;1;3;4;Casa;san fernando nuevo;-76,543;3,427;5;2
6489;Zona Sur;2;5;450;379;2;5;8;Casa;san fernando nuevo;-76,543;3,425;5;2
6719;Zona Sur;2;5;580;165;1;2;4;Casa;san fernando nuevo;-76,5441;3,42608;5;2
6011;Zona Sur;3;5;620;160;2;2;3;Apartamento;san fernando nuevo;-76,54;3,431;5;1
7453;Zona Sur;4;4;260;95;2;2;3;Apartamento;san fernando nuevo;-76,54973;3,42484;5;1
6322;Zona Sur;4;4;450;500;2;5;9;Casa;san fernando nuevo;-76,542;3,424;5;2
6814;Zona Sur;4;4;440;155;3;3;5;Casa;san fernando nuevo;-76,545;3,433;5;2
7062;Zona Sur;4;4;480;200;1;4;4;Apartamento;san fernando nuevo;-76,547;3,434;5;1
6321;Zona Sur;1;4;520;325;2;9;8;Casa;san fernando viejo;-76,542;3,436;5;2
605;Zona Sur;2;4;950;700;1;4;6;Casa;san fernando viejo;-76,49971;3,43219;5;2
6549;Zona Sur;2;4;450;240;1;5;5;Casa;san fernando viejo;-76,5432;3,43585;5;2
6918;Zona Sur;2;5;980;319;2;4;3;Casa;san fernando viejo;-76,546;3,433;5;2
7005;Zona Sur;3;5;420;102;1;2;3;Apartamento;san fernando viejo;-76,54669;3,43357;5;1
6439;Zona Sur;4;4;355;159,49;2;5;4;Apartamento;san fernando viejo;-76,54282;3,42933;5;1
184;Zona Sur;4;4;300;91;2;1;3;Apartamento;san fernando viejo;-76,488;3,459;5;1
3829;Zona Sur;4;4;530;270;1;3;4;Casa;san fernando viejo;-76,52894;3,45434;5;2
4160;Zona Oeste;4;5;421;102;1;3;3;Apartamento;san fernando viejo;-76,53;3,421;3;1
6320;Zona Sur;4;5;420;250;2;7;3;Casa;san fernando viejo;-76,542;3,436;5;2
6485;Zona Sur;4;4;470;320;2;4;5;Casa;san fernando viejo;-76,543;3,435;5;2
6486;Zona Sur;4;5;490;450;2;5;6;Casa;san fernando viejo;-76,543;3,435;5;2
6487;Zona Sur;4;4;550;220;4;6;5;Casa;san fernando viejo;-76,543;3,439;5;2
6616;Zona Sur;4;5;450;250;1;3;3;Casa;san fernando viejo;-76,5437;3,43323;5;2
6767;Zona Sur;4;5;500;370;3;4;4;Casa;san fernando viejo;-76,54444;3,43548;5;2
6770;Zona Sur;4;5;485;259;2;4;4;Apartamento;san fernando viejo;-76,54444;3,43548;5;1
7042;Zona Sur;4;6;700;370;2;2;5;Casa;san fernando viejo;-76,547;3,429;5;2
7061;Zona Sur;4;5;300;113;2;3;2;Apartamento;san fernando viejo;-76,547;3,434;5;1
3437;Zona Sur;1;5;550;350;2;4;4;Casa;san joaqu¡n;-76,52621;3,37533;5;2
1918;Zona Sur;2;6;550;350;3;4;4;Casa;san joaqu¡n;-76,51836;3,38627;5;2
2445;Zona Sur;2;5;550;332;2;3;5;Casa;san joaqu¡n;-76,5203;3,38197;5;2
3306;Zona Sur;2;5;550;270;3;4;4;Casa;san joaqu¡n;-76,52583;3,43267;5;2
3456;Zona Sur;2;6;600;170;2;4;4;Casa;san joaqu¡n;-76,52644;3,37595;5;2
3485;Zona Sur;2;5;550;332;2;4;5;Casa;san joaqu¡n;-76,5267;3,37721;5;2
3578;Zona Sur;2;5;440;172;2;4;3;Casa;san joaqu¡n;-76,52714;3,37814;5;2
3584;Zona Sur;2;5;530;170;2;4;3;Casa;san joaqu¡n;-76,52718;3,37655;5;2
3745;Zona Sur;2;5;450;155;2;4;5;Casa;san joaqu¡n;-76,52805;3,3952;5;2
5185;Zona Sur;2;5;600;300;5;5;4;Casa;san joaqu¡n;-76,53504;3,36444;5;2
3416;Zona Sur;3;5;440;210;2;5;5;Casa;san joaqu¡n;-76,52605;3,37771;5;2
3435;Zona Sur;3;5;440;210;2;5;5;Casa;san joaqu¡n;-76,52621;3,37787;5;2
5186;Zona Sur;3;5;500;168;2;5;4;Casa;san joaqu¡n;-76,53504;3,36444;5;2
3684;Zona Sur;4;5;600;300;2;5;4;Casa;san joaqu¡n;-76,52798;3,37604;5;2
5101;Zona Sur;4;6;450;72;2;4;5;Casa;san joaqu¡n;-76,53467;3,36503;5;2
5184;Zona Sur;4;5;469;157;2;5;5;Casa;san joaqu¡n;-76,53504;3,36444;5;2
3510;Zona Sur;2;5;550;200;2;4;3;Casa;san joaquin;-76,527;3,376;5;2
3331;Zona Sur;3;5;450;216;1;5;4;Casa;san joaquin;-76,526;3,378;5;2
3330;Zona Sur;4;5;470;180;2;4;5;Casa;san joaquin;-76,526;3,377;5;2
7171;Zona Sur;4;3;260;300;1;4;5;Apartamento;san joaquin;-76,548;3,412;5;1
659;Zona Centro;1;3;320;302;1;2;4;Casa;san juan bosco;-76,50057;3,44505;1;2
1060;Zona Centro;1;3;295;200;2;3;4;Casa;san juan bosco;-76,50887;3,47723;1;2
4896;Zona Centro;1;3;325;285;2;2;5;Casa;san juan bosco;-76,53371;3,44368;1;2
5105;Zona Centro;1;3;160;134;2;3;5;Apartamento;san juan bosco;-76,5347;3,44399;1;1
5114;Zona Centro;1;3;180;156;2;2;6;Casa;san juan bosco;-76,53479;3,44318;1;2
5195;Zona Centro;1;3;190;153;1;2;5;Casa;san juan bosco;-76,53509;3,44311;1;2
5375;Zona Centro;1;4;340;216;2;2;3;Casa;san juan bosco;-76,53605;3,44532;1;2
3118;Zona Sur;1;3;170;182;2;2;4;Casa;san judas;-76,524;3,41;5;2
3174;Zona Sur;1;3;180;182;2;2;4;Casa;san judas tadeo;-76,52406;3,4137;5;2
2890;Zona Sur;3;3;1350;530;4;6;4;Casa;san judas tadeo;-76,52264;3,41192;5;2
4921;Zona Norte;3;3;450;410;2;4;8;Casa;san lu¡s;-76,534;3,452;2;2
432;Zona Norte;1;3;180;150;1;2;4;Casa;san luis;-76,49575;3,47561;2;2
227;Zona Norte;4;3;280;100;2;2;8;Casa;san luis;-76,48982;3,47992;2;2
3188;Zona Centro;4;3;450;300;1;9;9;Casa;san nicol s;-76,52431;3,45308;1;2
5475;Zona Centro;4;5;650;129;2;2;1;Casa;san nicolas;-76,537;3,451;1;2
4866;Zona Centro;11;4;310;120;1;2;3;Apartamento;san pedro;-76,53345;3,45196;1;1
4281;Zona Centro;4;3;110;60;2;1;3;Apartamento;san pedro;-76,53061;3,44994;1;1
8025;Zona Norte;4;4;310;120;1;3;2;Apartamento;san pedro;-76,554;3,426;2;1
3293;Zona Norte;1;5;650;385;2;5;5;Casa;san vicente;-76,52569;3,46749;2;2
3305;Zona Norte;1;4;480;312,5;1;4;7;Casa;san vicente;-76,52581;3,467;2;2
3499;Zona Norte;1;4;650;220;2;7;7;Casa;san vicente;-76,52683;3,46778;2;2
5030;Zona Norte;1;4;470;400;1;3;4;Casa;san vicente;-76,53464;3,44987;2;2
220;Zona Norte;2;3;145;75;1;2;3;Apartamento;san vicente;-76,48952;3,49576;2;1
352;Zona Norte;2;4;480;335;2;3;4;Casa;san vicente;-76,494;3,466;2;2
2874;Zona Norte;2;4;420;400;2;4;5;Casa;san vicente;-76,52255;3,46311;2;2
2910;Zona Norte;2;5;550;450;5;5;5;Casa;san vicente;-76,52295;3,46357;2;2
2925;Zona Norte;2;5;440;276;1;4;6;Casa;san vicente;-76,523;3,466;2;2
3101;Zona Norte;2;5;340;355;2;5;8;Casa;san vicente;-76,52377;3,46384;2;2
3111;Zona Norte;2;4;750;250;3;6;8;Casa;san vicente;-76,5239;3,46495;2;2
3229;Zona Norte;2;5;595;337;2;4;4;Casa;san vicente;-76,525;3,467;2;2
3230;Zona Norte;2;4;530;340;2;3;3;Casa;san vicente;-76,525;3,471;2;2
3292;Zona Norte;2;5;730;500;4;4;6;Casa;san vicente;-76,52569;3,46749;2;2
3304;Zona Norte;2;5;250;105;1;3;4;Apartamento;san vicente;-76,52579;3,46827;2;1
3509;Zona Norte;2;4;400;317;4;5;6;Casa;san vicente;-76,527;3,469;2;2
3573;Zona Norte;2;5;176;140;2;3;3;Apartamento;san vicente;-76,52708;3,46405;2;1
3661;Zona Norte;2;4;300;163;1;3;3;Apartamento;san vicente;-76,52785;3,46701;2;1
3718;Zona Norte;2;5;300;170;1;3;3;Apartamento;san vicente;-76,528;3,463;2;1
4116;Zona Norte;2;4;810;260;3;4;5;Casa;san vicente;-76,52991;3,46756;2;2
5028;Zona Norte;2;4;630;294;3;5;5;Casa;san vicente;-76,53464;3,44987;2;2
5029;Zona Norte;2;4;630;390;1;5;7;Casa;san vicente;-76,53464;3,44987;2;2
5710;Zona Norte;2;5;1530;776;6;6;10;Casa;san vicente;-76,538;3,449;2;2
3277;Zona Norte;3;5;240;120;2;2;3;Apartamento;san vicente;-76,52553;3,4645;2;1
3294;Zona Norte;3;4;107;102;2;1;2;Apartamento;san vicente;-76,52569;3,46749;2;1
4431;Zona Norte;3;5;335;165;2;4;5;Apartamento;san vicente;-76,53152;3,46592;2;1
1774;Zona Norte;4;3;130;68;1;2;3;Apartamento;san vicente;-76,51742;3,46081;2;1
2967;Zona Norte;4;4;185;104;1;3;3;Apartamento;san vicente;-76,523;3,464;2;1
3563;Zona Norte;4;4;190;104,12;1;3;3;Apartamento;san vicente;-76,52707;3,46279;2;1
3263;Zona Norte;7;5;202;117;1;3;4;Apartamento;san vicente;-76,52513;3,46893;2;1
3370;Zona Norte;7;5;365;188;2;2;3;Apartamento;san vicente;-76,526;3,467;2;1
3417;Zona Norte;7;5;210;117;1;3;4;Apartamento;san vicente;-76,52606;3,46861;2;1
5068;Zona Norte;7;5;225;117;1;3;4;Apartamento;san vicente;-76,53464;3,44987;2;1
622;Zona Norte;4;5;780;450;1;4;4;Casa;san vicente;-76,5;3,401;2;2
2557;Zona Norte;4;5;900;850;1;2;4;Casa;san vicente;-76,521;3,461;2;2
2926;Zona Norte;4;4;470;313;3;6;6;Casa;san vicente;-76,523;3,463;2;2
3117;Zona Norte;4;4;420;400;2;3;5;Casa;san vicente;-76,524;3,464;2;2
3200;Zona Oeste;4;5;470;382;2;3;4;Casa;san vicente;-76,52455;3,46619;3;2
3228;Zona Norte;4;5;480;334;2;3;5;Casa;san vicente;-76,525;3,468;2;2
3291;Zona Norte;4;5;410;240;2;3;4;Casa;san vicente;-76,52569;3,46749;2;2
3327;Zona Norte;4;4;580;320;2;5;5;Casa;san vicente;-76,526;3,469;2;2
3328;Zona Norte;4;4;580;320;2;5;5;Casa;san vicente;-76,526;3,469;2;2
3329;Zona Norte;4;4;580;300;2;5;9;Casa;san vicente;-76,526;3,469;2;2
3689;Zona Norte;4;5;390;268;2;3;3;Casa;san vicente;-76,528;3,469;2;2
3858;Zona Norte;4;4;1650;734;2;5;10;Casa;san vicente;-76,529;3,467;2;2
3922;Zona Norte;4;5;300;193;2;4;5;Apartamento;san vicente;-76,529;3,466;2;1
4564;Zona Norte;4;5;1940;734;3;8;10;Casa;san vicente;-76,532;3,452;2;2
6141;Zona Norte;4;5;390;265;1;4;6;Casa;san vicente;-76,541;3,435;2;2
4609;Zona Oeste;4;6;1950;450;4;5;4;Apartamento;santa;-76,532;3,452;3;1
5539;Zona Sur;1;5;260;141;1;2;3;Apartamento;santa anita;-76,53703;3,40493;5;1
5583;Zona Sur;1;5;300;88;1;2;3;Apartamento;santa anita;-76,53733;3,40784;5;1
5765;Zona Sur;1;5;250;94;1;3;4;Apartamento;santa anita;-76,53806;3,40491;5;1
5799;Zona Sur;1;5;290;110;2;3;4;Casa;santa anita;-76,53836;3,4056;5;2
5548;Zona Sur;2;5;295;110;2;3;2;Apartamento;santa anita;-76,5371;3,40745;5;1
5801;Zona Sur;2;5;350;250;2;5;3;Apartamento;santa anita;-76,53836;3,4056;5;1
5804;Zona Sur;2;5;265;110;1;3;2;Apartamento;santa anita;-76,53836;3,4056;5;1
5825;Zona Sur;2;4;210;65;1;2;3;Apartamento;santa anita;-76,53858;3,40249;5;1
3196;Zona Sur;3;5;370;250;1;5;4;Casa;santa anita;-76,52448;3,45402;5;2
4864;Zona Sur;3;4;255;128;1;3;3;Casa;santa anita;-76,53344;3,39819;5;2
5689;Zona Sur;3;4;197;80;1;2;3;Apartamento;santa anita;-76,53798;3,40517;5;1
5748;Zona Sur;3;5;200;73;1;2;3;Apartamento;santa anita;-76,538;3,408;5;1
5749;Zona Sur;3;4;225;90;1;3;3;Apartamento;santa anita;-76,538;3,405;5;1
5787;Zona Sur;3;4;190;92;1;3;3;Apartamento;santa anita;-76,53824;3,40499;5;1
5800;Zona Sur;3;4;260;120;1;3;4;Casa;santa anita;-76,53836;3,4056;5;2
5891;Zona Sur;3;5;190;80;1;3;4;Apartamento;santa anita;-76,53911;3,40525;5;1
6010;Zona Sur;3;5;93;48;2;1;1;Apartamento;santa anita;-76,54;3,408;5;1
6063;Zona Sur;3;5;235;120;1;4;4;Apartamento;santa anita;-76,5403;3,40599;5;1
6392;Zona Sur;3;4;255;128;1;3;3;Casa;santa anita;-76,5423;3,40786;5;2
5507;Zona Sur;4;4;230;90;2;3;3;Apartamento;santa anita;-76,537;3,405;5;1
5612;Zona Sur;4;4;185;61;1;2;2;Apartamento;Santa Anita;-76,53763;3,40676;5;1
5645;Zona Sur;4;5;259;84;2;2;3;Apartamento;santa anita;-76,53793;3,40587;5;1
5833;Zona Sur;4;5;258;90;2;2;3;Apartamento;santa anita;-76,53879;3,40483;5;1
7452;Zona Sur;4;4;190;61;1;2;2;Apartamento;santa anita;-76,54973;3,42484;5;1
1028;Zona Sur;5;5;280;121;1;2;3;Apartamento;Santa Anita;-76,508;3,401;5;1
1834;Zona Sur;5;4;250;160;1;2;2;Apartamento;santa anita;-76,51789;3,42528;5;1
5126;Zona Sur;5;4;200;68;1;2;3;Apartamento;santa anita;-76,53489;3,40045;5;1
5782;Zona Sur;5;4;235;78;1;3;4;Apartamento;santa anita;-76,5382;3,40556;5;1
5802;Zona Sur;5;4;235;78;1;2;3;Apartamento;santa anita;-76,53836;3,4056;5;1
5803;Zona Sur;5;5;235;78;1;4;4;Apartamento;santa anita;-76,53836;3,4056;5;1
5824;Zona Sur;5;4;180;88;1;3;3;Apartamento;santa anita;-76,53857;3,40727;5;1
6066;Zona Sur;5;5;139;120;1;2;3;Apartamento;santa anita;-76,54033;3,40453;5;1
6177;Zona Sur;5;5;140;120;1;2;2;Apartamento;santa anita;-76,54101;3,40265;5;1
5560;Zona Sur;7;5;350;165;2;3;3;Apartamento;santa anita;-76,53718;3,40534;5;1
5653;Zona Sur;7;5;310;94;1;2;3;Apartamento;santa anita;-76,53797;3,40461;5;1
5766;Zona Sur;7;5;190;73;1;2;3;Apartamento;santa anita;-76,53806;3,40491;5;1
5558;Zona Sur;8;5;395;137;1;3;3;Apartamento;santa anita;-76,53716;3,40454;5;1
526;Zona Sur;11;5;270;101;2;3;3;Apartamento;santa anita;-76,498;3,448;5;1
418;Zona Sur;4;4;255;128;1;3;3;Casa;santa anita;-76,49534;3,45004;5;2
482;Zona Centro;4;5;350;152;1;4;3;Apartamento;santa anita;-76,497;3,44;1;1
5019;Zona Sur;4;4;255;126;1;3;3;Casa;santa anita;-76,5346;3,40243;5;2
5133;Zona Sur;4;4;165;86;1;2;3;Apartamento;santa anita;-76,53499;3,40909;5;1
5383;Zona Sur;4;4;235;78;1;3;3;Apartamento;santa anita;-76,53612;3,40867;5;1
5455;Zona Sur;4;4;185;89;1;3;4;Apartamento;santa anita;-76,53683;3,40664;5;1
5506;Zona Sur;4;5;265;104;1;4;4;Apartamento;santa anita;-76,537;3,407;5;1
5709;Zona Sur;4;4;240;120;1;3;4;Casa;santa anita;-76,538;3,407;5;2
5764;Zona Sur;4;5;447;95,1;1;3;3;Apartamento;santa anita;-76,53806;3,40386;5;1
5813;Zona Sur;4;5;380;347;1;5;3;Casa;santa anita;-76,53851;3,40242;5;2
5982;Zona Oeste;4;5;750;300;2;3;4;Casa;santa anita;-76,54;3,402;3;2
5983;Zona Sur;4;5;650;500;2;7;7;Casa;santa anita;-76,54;3,403;5;2
5609;Zona Sur;2;5;350;161;2;4;5;Casa;santa anita sur;-76,53761;3,40318;5;2
259;Zona Oriente;2;3;350;153;6;4;6;Casa;santa b rbara;-76,491;3,469;4;2
294;Zona Norte;2;3;168;91;2;2;4;Casa;santa b rbara;-76,492;3,47;2;2
6777;Zona Oeste;5;4;440;126;2;3;2;Apartamento;santa b rbara;-76,54453;3,44137;3;1
2754;Zona Sur;1;3;220;180;2;2;4;Casa;santa elena;-76,522;3,425;5;2
3024;Zona Sur;2;3;105;72;2;2;3;Apartamento;santa elena;-76,52341;3,4284;5;1
2755;Zona Sur;3;3;350;350;2;3;5;Casa;santa elena;-76,522;3,426;5;2
2756;Zona Sur;3;3;350;350;2;4;8;Casa;santa elena;-76,522;3,426;5;2
2844;Zona Sur;3;3;380;240;1;3;7;Casa;santa elena;-76,52229;3,43062;5;2
2850;Zona Sur;3;3;220;350;1;5;10;Casa;santa elena;-76,52235;3,42762;5;2
3187;Zona Sur;4;3;210;180;2;2;4;Casa;santa elena;-76,5243;3,42753;5;2
3227;Zona Sur;4;3;400;280;3;5;10;Casa;santa elena;-76,525;3,434;5;2
3326;Zona Sur;4;3;450;490;1;6;9;Casa;santa elena;-76,526;3,431;5;2
3434;Zona Sur;4;3;350;624;2;3;4;Casa;santa elena;-76,52618;3,4281;5;2
1011;Zona Oriente;1;3;160;90;2;2;3;Casa;santa fe;-76,50774;3,43846;4;2
1012;Zona Oriente;1;3;150;90;1;1;3;Casa;santa fe;-76,50779;3,43899;4;2
